year,ncessch,ncessch_num,grade,race,sex,enrollment,fips,leaid
2021,130183003342,130183003342,-1,99,99,96.0,13,1301830
2021,130186002032,130186002032,-1,99,99,14.0,13,1301860
2021,130186002159,130186002159,-1,99,99,29.0,13,1301860
2021,130186002548,130186002548,-1,99,99,16.0,13,1301860
2021,130186002549,130186002549,-1,99,99,39.0,13,1301860
2021,130186003345,130186003345,-1,99,99,13.0,13,1301860
2021,130186003911,130186003911,-1,99,99,36.0,13,1301860
2021,130187002217,130187002217,-1,99,99,59.0,13,1301870
2021,130187004061,130187004061,-1,99,99,74.0,13,1301870
2021,130189000875,130189000875,-1,99,99,81.0,13,1301890
2021,130189000879,130189000879,-1,99,99,110.0,13,1301890
2021,130189002934,130189002934,-1,99,99,126.0,13,1301890
2021,130192000252,130192000252,-1,99,99,67.0,13,1301920
2021,130195003976,130195003976,-1,99,99,47.0,13,1301950
2021,130198000887,130198000887,-1,99,99,71.0,13,1301980
2021,130198000889,130198000889,-1,99,99,75.0,13,1301980
2021,130198000891,130198000891,-1,99,99,67.0,13,1301980
2021,130198000892,130198000892,-1,99,99,78.0,13,1301980
2021,130198001141,130198001141,-1,99,99,89.0,13,1301980
2021,130198001170,130198001170,-1,99,99,78.0,13,1301980
2021,130198001954,130198001954,-1,99,99,92.0,13,1301980
2021,130198003348,130198003348,-1,99,99,52.0,13,1301980
2021,130201004085,130201004085,-1,99,99,146.0,13,1302010
2021,130204000906,130204000906,-1,99,99,189.0,13,1302040
2021,130204000908,130204000908,-1,99,99,44.0,13,1302040
2021,130207002257,130207002257,-1,99,99,105.0,13,1302070
2021,130210000156,130210000156,-1,99,99,22.0,13,1302100
2021,130210000255,130210000255,-1,99,99,22.0,13,1302100
2021,130210000916,130210000916,-1,99,99,37.0,13,1302100
2021,130213000920,130213000920,-1,99,99,23.0,13,1302130
2021,130213000923,130213000923,-1,99,99,23.0,13,1302130
2021,130213001174,130213001174,-1,99,99,23.0,13,1302130
2021,130213001235,130213001235,-1,99,99,23.0,13,1302130
2021,130213001893,130213001893,-1,99,99,22.0,13,1302130
2021,130213001955,130213001955,-1,99,99,34.0,13,1302130
2021,130213002116,130213002116,-1,99,99,36.0,13,1302130
2021,130213002258,130213002258,-1,99,99,4.0,13,1302130
2021,130213002485,130213002485,-1,99,99,22.0,13,1302130
2021,130213002554,130213002554,-1,99,99,34.0,13,1302130
2021,130213002555,130213002555,-1,99,99,48.0,13,1302130
2021,130213002876,130213002876,-1,99,99,35.0,13,1302130
2021,130213003802,130213003802,-1,99,99,45.0,13,1302130
2021,130219000938,130219000938,-1,99,99,119.0,13,1302190
2021,130219000939,130219000939,-1,99,99,53.0,13,1302190
2021,130219000941,130219000941,-1,99,99,92.0,13,1302190
2021,130219000942,130219000942,-1,99,99,26.0,13,1302190
2021,130219000943,130219000943,-1,99,99,46.0,13,1302190
2021,130219000945,130219000945,-1,99,99,59.0,13,1302190
2021,130219000949,130219000949,-1,99,99,46.0,13,1302190
2021,130222000268,130222000268,-1,99,99,19.0,13,1302220
2021,130222000953,130222000953,-1,99,99,19.0,13,1302220
2021,130222000954,130222000954,-1,99,99,8.0,13,1302220
2021,130222000955,130222000955,-1,99,99,17.0,13,1302220
2021,130222000957,130222000957,-1,99,99,28.0,13,1302220
2021,130222001610,130222001610,-1,99,99,13.0,13,1302220
2021,130222001895,130222001895,-1,99,99,9.0,13,1302220
2021,130222002169,130222002169,-1,99,99,13.0,13,1302220
2021,130222002173,130222002173,-1,99,99,34.0,13,1302220
2021,130222002320,130222002320,-1,99,99,13.0,13,1302220
2021,130222002487,130222002487,-1,99,99,16.0,13,1302220
2021,130222002880,130222002880,-1,99,99,17.0,13,1302220
2021,130222002881,130222002881,-1,99,99,22.0,13,1302220
2021,130222003353,130222003353,-1,99,99,24.0,13,1302220
2021,130222003356,130222003356,-1,99,99,22.0,13,1302220
2021,130222003685,130222003685,-1,99,99,8.0,13,1302220
2021,130222003825,130222003825,-1,99,99,11.0,13,1302220
2021,130222003853,130222003853,-1,99,99,33.0,13,1302220
2021,130222003923,130222003923,-1,99,99,13.0,13,1302220
2021,130222004084,130222004084,-1,99,99,22.0,13,1302220
2021,130222004233,130222004233,-1,99,99,29.0,13,1302220
2021,130222004400,130222004400,-1,99,99,20.0,13,1302220
2021,130225003359,130225003359,-1,99,99,36.0,13,1302250
2021,130228000035,130228000035,-1,99,99,2.0,13,1302280
2021,130228000217,130228000217,-1,99,99,37.0,13,1302280
2021,130228000927,130228000927,-1,99,99,15.0,13,1302280
2021,130228000948,130228000948,-1,99,99,47.0,13,1302280
2021,130228000965,130228000965,-1,99,99,22.0,13,1302280
2021,130228000968,130228000968,-1,99,99,55.0,13,1302280
2021,130228000969,130228000969,-1,99,99,46.0,13,1302280
2021,130228000970,130228000970,-1,99,99,59.0,13,1302280
2021,130228000971,130228000971,-1,99,99,44.0,13,1302280
2021,130228000974,130228000974,-1,99,99,44.0,13,1302280
2021,130228000976,130228000976,-1,99,99,3.0,13,1302280
2021,130228000978,130228000978,-1,99,99,41.0,13,1302280
2021,130228000986,130228000986,-1,99,99,45.0,13,1302280
2021,130228000988,130228000988,-1,99,99,33.0,13,1302280
2021,130228000991,130228000991,-1,99,99,22.0,13,1302280
2021,130228000997,130228000997,-1,99,99,43.0,13,1302280
2021,130228000998,130228000998,-1,99,99,41.0,13,1302280
2021,130228001006,130228001006,-1,99,99,44.0,13,1302280
2021,130228001013,130228001013,-1,99,99,33.0,13,1302280
2021,130228001015,130228001015,-1,99,99,46.0,13,1302280
2021,130228001025,130228001025,-1,99,99,44.0,13,1302280
2021,130228001026,130228001026,-1,99,99,42.0,13,1302280
2021,130228001032,130228001032,-1,99,99,54.0,13,1302280
2021,130228001036,130228001036,-1,99,99,34.0,13,1302280
2021,130228001043,130228001043,-1,99,99,45.0,13,1302280
2021,130228001615,130228001615,-1,99,99,2.0,13,1302280
2021,130228001620,130228001620,-1,99,99,41.0,13,1302280
2021,130228001623,130228001623,-1,99,99,2.0,13,1302280
2021,130228001979,130228001979,-1,99,99,34.0,13,1302280
2021,130228002001,130228002001,-1,99,99,52.0,13,1302280
2021,130228002078,130228002078,-1,99,99,18.0,13,1302280
2021,130228002122,130228002122,-1,99,99,48.0,13,1302280
2021,130228002170,130228002170,-1,99,99,49.0,13,1302280
2021,130228002189,130228002189,-1,99,99,46.0,13,1302280
2021,130228002190,130228002190,-1,99,99,23.0,13,1302280
2021,130228002264,130228002264,-1,99,99,46.0,13,1302280
2021,130228002265,130228002265,-1,99,99,26.0,13,1302280
2021,130228002321,130228002321,-1,99,99,24.0,13,1302280
2021,130228002379,130228002379,-1,99,99,22.0,13,1302280
2021,130228002380,130228002380,-1,99,99,42.0,13,1302280
2021,130228002382,130228002382,-1,99,99,3.0,13,1302280
2021,130228002490,130228002490,-1,99,99,49.0,13,1302280
2021,130228002491,130228002491,-1,99,99,46.0,13,1302280
2021,130228002561,130228002561,-1,99,99,39.0,13,1302280
2021,130228002887,130228002887,-1,99,99,44.0,13,1302280
2021,130228003363,130228003363,-1,99,99,39.0,13,1302280
2021,130228003367,130228003367,-1,99,99,1.0,13,1302280
2021,130228003561,130228003561,-1,99,99,24.0,13,1302280
2021,130228003816,130228003816,-1,99,99,71.0,13,1302280
2021,130228003842,130228003842,-1,99,99,46.0,13,1302280
2021,130228003940,130228003940,-1,99,99,54.0,13,1302280
2021,130228004002,130228004002,-1,99,99,45.0,13,1302280
2021,130228004201,130228004201,-1,99,99,50.0,13,1302280
2021,130228004243,130228004243,-1,99,99,32.0,13,1302280
2021,130228004247,130228004247,-1,99,99,54.0,13,1302280
2021,130231000037,130231000037,-1,99,99,42.0,13,1302310
2021,130231001044,130231001044,-1,99,99,41.0,13,1302310
2021,130231001046,130231001046,-1,99,99,39.0,13,1302310
2021,130231003048,130231003048,-1,99,99,64.0,13,1302310
2021,130231003049,130231003049,-1,99,99,39.0,13,1302310
2021,130231004284,130231004284,-1,99,99,44.0,13,1302310
2021,130234001054,130234001054,-1,99,99,145.0,13,1302340
2021,130237004318,130237004318,-1,99,99,32.0,13,1302370
2021,130240000950,130240000950,-1,99,99,56.0,13,1302400
2021,130240001056,130240001056,-1,99,99,57.0,13,1302400
2021,130240001059,130240001059,-1,99,99,42.0,13,1302400
2021,130240001061,130240001061,-1,99,99,48.0,13,1302400
2021,130240001063,130240001063,-1,99,99,50.0,13,1302400
2021,130240001067,130240001067,-1,99,99,53.0,13,1302400
2021,130240002080,130240002080,-1,99,99,23.0,13,1302400
2021,130240002191,130240002191,-1,99,99,63.0,13,1302400
2021,130240002192,130240002192,-1,99,99,53.0,13,1302400
2021,130240003372,130240003372,-1,99,99,57.0,13,1302400
2021,130243001071,130243001071,-1,99,99,49.0,13,1302430
2021,130243001072,130243001072,-1,99,99,85.0,13,1302430
2021,130243001075,130243001075,-1,99,99,45.0,13,1302430
2021,130243001077,130243001077,-1,99,99,44.0,13,1302430
2021,130243002081,130243002081,-1,99,99,74.0,13,1302430
2021,130243003877,130243003877,-1,99,99,65.0,13,1302430
2021,130246001079,130246001079,-1,99,99,42.0,13,1302460
2021,130246001080,130246001080,-1,99,99,67.0,13,1302460
2021,130246001082,130246001082,-1,99,99,22.0,13,1302460
2021,130246001936,130246001936,-1,99,99,84.0,13,1302460
2021,130249002384,130249002384,-1,99,99,87.0,13,1302490
2021,130249003570,130249003570,-1,99,99,88.0,13,1302490
2021,130252001049,130252001049,-1,99,99,52.0,13,1302520
2021,130252001089,130252001089,-1,99,99,37.0,13,1302520
2021,130252001093,130252001093,-1,99,99,44.0,13,1302520
2021,130252001098,130252001098,-1,99,99,36.0,13,1302520
2021,130252001099,130252001099,-1,99,99,43.0,13,1302520
2021,130252001100,130252001100,-1,99,99,47.0,13,1302520
2021,130252001101,130252001101,-1,99,99,19.0,13,1302520
2021,130252001102,130252001102,-1,99,99,39.0,13,1302520
2021,130252002194,130252002194,-1,99,99,46.0,13,1302520
2021,130252002281,130252002281,-1,99,99,45.0,13,1302520
2021,130252003447,130252003447,-1,99,99,57.0,13,1302520
2021,130255000046,130255000046,-1,99,99,24.0,13,1302550
2021,130255000272,130255000272,-1,99,99,13.0,13,1302550
2021,130255000296,130255000296,-1,99,99,22.0,13,1302550
2021,130255000309,130255000309,-1,99,99,20.0,13,1302550
2021,130255000327,130255000327,-1,99,99,23.0,13,1302550
2021,130255000972,130255000972,-1,99,99,11.0,13,1302550
2021,130255000973,130255000973,-1,99,99,11.0,13,1302550
2021,130255000992,130255000992,-1,99,99,14.0,13,1302550
2021,130255001109,130255001109,-1,99,99,17.0,13,1302550
2021,130255001110,130255001110,-1,99,99,11.0,13,1302550
2021,130255001112,130255001112,-1,99,99,13.0,13,1302550
2021,130255001116,130255001116,-1,99,99,12.0,13,1302550
2021,130255001117,130255001117,-1,99,99,15.0,13,1302550
2021,130255001119,130255001119,-1,99,99,8.0,13,1302550
2021,130255001120,130255001120,-1,99,99,18.0,13,1302550
2021,130255001121,130255001121,-1,99,99,15.0,13,1302550
2021,130255001125,130255001125,-1,99,99,15.0,13,1302550
2021,130255001130,130255001130,-1,99,99,28.0,13,1302550
2021,130255001131,130255001131,-1,99,99,4.0,13,1302550
2021,130255001133,130255001133,-1,99,99,10.0,13,1302550
2021,130255001134,130255001134,-1,99,99,7.0,13,1302550
2021,130255001137,130255001137,-1,99,99,7.0,13,1302550
2021,130255001138,130255001138,-1,99,99,9.0,13,1302550
2021,130255001139,130255001139,-1,99,99,14.0,13,1302550
2021,130255001140,130255001140,-1,99,99,11.0,13,1302550
2021,130255001142,130255001142,-1,99,99,22.0,13,1302550
2021,130255001249,130255001249,-1,99,99,21.0,13,1302550
2021,130255001635,130255001635,-1,99,99,20.0,13,1302550
2021,130255001901,130255001901,-1,99,99,8.0,13,1302550
2021,130255001902,130255001902,-1,99,99,15.0,13,1302550
2021,130255001903,130255001903,-1,99,99,18.0,13,1302550
2021,130255001909,130255001909,-1,99,99,12.0,13,1302550
2021,130255001931,130255001931,-1,99,99,15.0,13,1302550
2021,130255001938,130255001938,-1,99,99,10.0,13,1302550
2021,130255001961,130255001961,-1,99,99,13.0,13,1302550
2021,130255001981,130255001981,-1,99,99,23.0,13,1302550
2021,130255002005,130255002005,-1,99,99,18.0,13,1302550
2021,130255002040,130255002040,-1,99,99,16.0,13,1302550
2021,130255002041,130255002041,-1,99,99,16.0,13,1302550
2021,130255002082,130255002082,-1,99,99,16.0,13,1302550
2021,130255002125,130255002125,-1,99,99,14.0,13,1302550
2021,130255002126,130255002126,-1,99,99,13.0,13,1302550
2021,130255002176,130255002176,-1,99,99,12.0,13,1302550
2021,130255002197,130255002197,-1,99,99,8.0,13,1302550
2021,130255002211,130255002211,-1,99,99,14.0,13,1302550
2021,130255002214,130255002214,-1,99,99,18.0,13,1302550
2021,130255002267,130255002267,-1,99,99,18.0,13,1302550
2021,130255002322,130255002322,-1,99,99,16.0,13,1302550
2021,130255002323,130255002323,-1,99,99,18.0,13,1302550
2021,130255002324,130255002324,-1,99,99,9.0,13,1302550
2021,130255002325,130255002325,-1,99,99,7.0,13,1302550
2021,130255002898,130255002898,-1,99,99,33.0,13,1302550
2021,130255002899,130255002899,-1,99,99,33.0,13,1302550
2021,130255002900,130255002900,-1,99,99,30.0,13,1302550
2021,130255002901,130255002901,-1,99,99,28.0,13,1302550
2021,130255002902,130255002902,-1,99,99,14.0,13,1302550
2021,130255002904,130255002904,-1,99,99,14.0,13,1302550
2021,130255002905,130255002905,-1,99,99,21.0,13,1302550
2021,130255003381,130255003381,-1,99,99,13.0,13,1302550
2021,130255003382,130255003382,-1,99,99,15.0,13,1302550
2021,130255003393,130255003393,-1,99,99,7.0,13,1302550
2021,130255003395,130255003395,-1,99,99,15.0,13,1302550
2021,130255003396,130255003396,-1,99,99,10.0,13,1302550
2021,130255003397,130255003397,-1,99,99,5.0,13,1302550
2021,130255003399,130255003399,-1,99,99,19.0,13,1302550
2021,130255003627,130255003627,-1,99,99,2.0,13,1302550
2021,130255003785,130255003785,-1,99,99,19.0,13,1302550
2021,130255003786,130255003786,-1,99,99,25.0,13,1302550
2021,130255003813,130255003813,-1,99,99,18.0,13,1302550
2021,130255003814,130255003814,-1,99,99,9.0,13,1302550
2021,130255003835,130255003835,-1,99,99,18.0,13,1302550
2021,130255003893,130255003893,-1,99,99,16.0,13,1302550
2021,130255003943,130255003943,-1,99,99,8.0,13,1302550
2021,130255003965,130255003965,-1,99,99,17.0,13,1302550
2021,130255003979,130255003979,-1,99,99,7.0,13,1302550
2021,130255003989,130255003989,-1,99,99,12.0,13,1302550
2021,130255004003,130255004003,-1,99,99,9.0,13,1302550
2021,130255004004,130255004004,-1,99,99,10.0,13,1302550
2021,130255004181,130255004181,-1,99,99,19.0,13,1302550
2021,130255004210,130255004210,-1,99,99,17.0,13,1302550
2021,130255004251,130255004251,-1,99,99,13.0,13,1302550
2021,130258001148,130258001148,-1,99,99,27.0,13,1302580
2021,130258001149,130258001149,-1,99,99,24.0,13,1302580
2021,130258001150,130258001150,-1,99,99,22.0,13,1302580
2021,130258001151,130258001151,-1,99,99,27.0,13,1302580
2021,130258001152,130258001152,-1,99,99,8.0,13,1302580
2021,130258001153,130258001153,-1,99,99,23.0,13,1302580
2021,130258002042,130258002042,-1,99,99,37.0,13,1302580
2021,130258003401,130258003401,-1,99,99,43.0,13,1302580
2021,130261000344,130261000344,-1,99,99,10.0,13,1302610
2021,130261001155,130261001155,-1,99,99,6.0,13,1302610
2021,130261001156,130261001156,-1,99,99,10.0,13,1302610
2021,130261001157,130261001157,-1,99,99,7.0,13,1302610
2021,130261001158,130261001158,-1,99,99,7.0,13,1302610
2021,130261001159,130261001159,-1,99,99,12.0,13,1302610
2021,130261001160,130261001160,-1,99,99,12.0,13,1302610
2021,130261001163,130261001163,-1,99,99,26.0,13,1302610
2021,130261001164,130261001164,-1,99,99,46.0,13,1302610
2021,130261001165,130261001165,-1,99,99,27.0,13,1302610
2021,130261001166,130261001166,-1,99,99,29.0,13,1302610
2021,130261001171,130261001171,-1,99,99,49.0,13,1302610
2021,130261001172,130261001172,-1,99,99,3.0,13,1302610
2021,130261001173,130261001173,-1,99,99,14.0,13,1302610
2021,130261001268,130261001268,-1,99,99,8.0,13,1302610
2021,130261002177,130261002177,-1,99,99,11.0,13,1302610
2021,130261002390,130261002390,-1,99,99,15.0,13,1302610
2021,130261002570,130261002570,-1,99,99,7.0,13,1302610
2021,130261003404,130261003404,-1,99,99,31.0,13,1302610
2021,130261003805,130261003805,-1,99,99,62.0,13,1302610
2021,130264002006,130264002006,-1,99,99,26.0,13,1302640
2021,130267001181,130267001181,-1,99,99,104.0,13,1302670
2021,130267001184,130267001184,-1,99,99,91.0,13,1302670
2021,130270001188,130270001188,-1,99,99,59.0,13,1302700
2021,130270002007,130270002007,-1,99,99,72.0,13,1302700
2021,130270002083,130270002083,-1,99,99,88.0,13,1302700
2021,130270002269,130270002269,-1,99,99,66.0,13,1302700
2021,130273001197,130273001197,-1,99,99,50.0,13,1302730
2021,130273002572,130273002572,-1,99,99,55.0,13,1302730
2021,130273002573,130273002573,-1,99,99,54.0,13,1302730
2021,130279001199,130279001199,-1,99,99,22.0,13,1302790
2021,130279001200,130279001200,-1,99,99,23.0,13,1302790
2021,130279001202,130279001202,-1,99,99,92.0,13,1302790
2021,130282000367,130282000367,-1,99,99,22.0,13,1302820
2021,130282000378,130282000378,-1,99,99,21.0,13,1302820
2021,130282001204,130282001204,-1,99,99,26.0,13,1302820
2021,130282001207,130282001207,-1,99,99,22.0,13,1302820
2021,130282001212,130282001212,-1,99,99,33.0,13,1302820
2021,130282001214,130282001214,-1,99,99,21.0,13,1302820
2021,130282001288,130282001288,-1,99,99,19.0,13,1302820
2021,130282001655,130282001655,-1,99,99,1.0,13,1302820
2021,130282002128,130282002128,-1,99,99,1.0,13,1302820
2021,130282002129,130282002129,-1,99,99,39.0,13,1302820
2021,130282002328,130282002328,-1,99,99,4.0,13,1302820
2021,130282002329,130282002329,-1,99,99,23.0,13,1302820
2021,130282002392,130282002392,-1,99,99,2.0,13,1302820
2021,130282002918,130282002918,-1,99,99,1.0,13,1302820
2021,130282003408,130282003408,-1,99,99,5.0,13,1302820
2021,130282003409,130282003409,-1,99,99,15.0,13,1302820
2021,130282003410,130282003410,-1,99,99,23.0,13,1302820
2021,130282003412,130282003412,-1,99,99,11.0,13,1302820
2021,130282003413,130282003413,-1,99,99,20.0,13,1302820
2021,130282003417,130282003417,-1,99,99,8.0,13,1302820
2021,130282003730,130282003730,-1,99,99,26.0,13,1302820
2021,130282003747,130282003747,-1,99,99,11.0,13,1302820
2021,130282003824,130282003824,-1,99,99,3.0,13,1302820
2021,130288001002,130288001002,-1,99,99,63.0,13,1302880
2021,130288001225,130288001225,-1,99,99,44.0,13,1302880
2021,130288001227,130288001227,-1,99,99,42.0,13,1302880
2021,130288001229,130288001229,-1,99,99,44.0,13,1302880
2021,130288001231,130288001231,-1,99,99,44.0,13,1302880
2021,130288001232,130288001232,-1,99,99,56.0,13,1302880
2021,130288001233,130288001233,-1,99,99,44.0,13,1302880
2021,130288001234,130288001234,-1,99,99,22.0,13,1302880
2021,130288001237,130288001237,-1,99,99,42.0,13,1302880
2021,130288001239,130288001239,-1,99,99,44.0,13,1302880
2021,130288001241,130288001241,-1,99,99,44.0,13,1302880
2021,130288002132,130288002132,-1,99,99,53.0,13,1302880
2021,130288002330,130288002330,-1,99,99,45.0,13,1302880
2021,130288002331,130288002331,-1,99,99,44.0,13,1302880
2021,130288002498,130288002498,-1,99,99,87.0,13,1302880
2021,130288002920,130288002920,-1,99,99,120.0,13,1302880
2021,130288002921,130288002921,-1,99,99,124.0,13,1302880
2021,130288003585,130288003585,-1,99,99,45.0,13,1302880
2021,130288004166,130288004166,-1,99,99,44.0,13,1302880
2021,130288004380,130288004380,-1,99,99,95.0,13,1302880
2021,130291001244,130291001244,-1,99,99,82.0,13,1302910
2021,130294001251,130294001251,-1,99,99,74.0,13,1302940
2021,130294001252,130294001252,-1,99,99,46.0,13,1302940
2021,130294001253,130294001253,-1,99,99,51.0,13,1302940
2021,130294002499,130294002499,-1,99,99,63.0,13,1302940
2021,130294002924,130294002924,-1,99,99,47.0,13,1302940
2021,130294003742,130294003742,-1,99,99,65.0,13,1302940
2021,130297001004,130297001004,-1,99,99,110.0,13,1302970
2021,130300001258,130300001258,-1,99,99,183.0,13,1303000
2021,130303001261,130303001261,-1,99,99,163.0,13,1303030
2021,130306001263,130306001263,-1,99,99,19.0,13,1303060
2021,130306001264,130306001264,-1,99,99,42.0,13,1303060
2021,130306001267,130306001267,-1,99,99,51.0,13,1303060
2021,130309001271,130309001271,-1,99,99,61.0,13,1303090
2021,130312001697,130312001697,-1,99,99,47.0,13,1303120
2021,130315001277,130315001277,-1,99,99,52.0,13,1303150
2021,130315002272,130315002272,-1,99,99,65.0,13,1303150
2021,130315002503,130315002503,-1,99,99,62.0,13,1303150
2021,130315004018,130315004018,-1,99,99,68.0,13,1303150
2021,130321002084,130321002084,-1,99,99,134.0,13,1303210
2021,130324001297,130324001297,-1,99,99,92.0,13,1303240
2021,130327001731,130327001731,-1,99,99,283.0,13,1303270
2021,130330001301,130330001301,-1,99,99,499.0,13,1303300
2021,130333001308,130333001308,-1,99,99,73.0,13,1303330
2021,130336002409,130336002409,-1,99,99,207.0,13,1303360
2021,130339001010,130339001010,-1,99,99,44.0,13,1303390
2021,130339001311,130339001311,-1,99,99,52.0,13,1303390
2021,130339001314,130339001314,-1,99,99,49.0,13,1303390
2021,130339001316,130339001316,-1,99,99,44.0,13,1303390
2021,130339001317,130339001317,-1,99,99,74.0,13,1303390
2021,130339002410,130339002410,-1,99,99,44.0,13,1303390
2021,130339003788,130339003788,-1,99,99,74.0,13,1303390
2021,130342001321,130342001321,-1,99,99,26.0,13,1303420
2021,130345002218,130345002218,-1,99,99,62.0,13,1303450
2021,130348001335,130348001335,-1,99,99,180.0,13,1303480
2021,130351004304,130351004304,-1,99,99,128.0,13,1303510
2021,130354002219,130354002219,-1,99,99,61.0,13,1303540
2021,130357001349,130357001349,-1,99,99,98.0,13,1303570
2021,130357002140,130357002140,-1,99,99,44.0,13,1303570
2021,130360001356,130360001356,-1,99,99,67.0,13,1303600
2021,130363002334,130363002334,-1,99,99,63.0,13,1303630
2021,130363002335,130363002335,-1,99,99,83.0,13,1303630
2021,130366001368,130366001368,-1,99,99,40.0,13,1303660
2021,130369002220,130369002220,-1,99,99,66.0,13,1303690
2021,130372001374,130372001374,-1,99,99,68.0,13,1303720
2021,130372003430,130372003430,-1,99,99,70.0,13,1303720
2021,130372003839,130372003839,-1,99,99,67.0,13,1303720
2021,130375003432,130375003432,-1,99,99,39.0,13,1303750
2021,130378001380,130378001380,-1,99,99,90.0,13,1303780
2021,130384001012,130384001012,-1,99,99,50.0,13,1303840
2021,130384001383,130384001383,-1,99,99,60.0,13,1303840
2021,130384001384,130384001384,-1,99,99,52.0,13,1303840
2021,130384001385,130384001385,-1,99,99,51.0,13,1303840
2021,130384002221,130384002221,-1,99,99,57.0,13,1303840
2021,130384003434,130384003434,-1,99,99,43.0,13,1303840
2021,130387001388,130387001388,-1,99,99,48.0,13,1303870
2021,130387001398,130387001398,-1,99,99,109.0,13,1303870
2021,130387001404,130387001404,-1,99,99,89.0,13,1303870
2021,130387001411,130387001411,-1,99,99,43.0,13,1303870
2021,130387001427,130387001427,-1,99,99,43.0,13,1303870
2021,130387001431,130387001431,-1,99,99,1.0,13,1303870
2021,130387001433,130387001433,-1,99,99,44.0,13,1303870
2021,130387001436,130387001436,-1,99,99,67.0,13,1303870
2021,130387001444,130387001444,-1,99,99,76.0,13,1303870
2021,130387001445,130387001445,-1,99,99,44.0,13,1303870
2021,130387001447,130387001447,-1,99,99,67.0,13,1303870
2021,130387001448,130387001448,-1,99,99,32.0,13,1303870
2021,130387001449,130387001449,-1,99,99,67.0,13,1303870
2021,130387001450,130387001450,-1,99,99,90.0,13,1303870
2021,130387002184,130387002184,-1,99,99,44.0,13,1303870
2021,130387002423,130387002423,-1,99,99,74.0,13,1303870
2021,130387003695,130387003695,-1,99,99,92.0,13,1303870
2021,130387004146,130387004146,-1,99,99,61.0,13,1303870
2021,130393001455,130393001455,-1,99,99,47.0,13,1303930
2021,130393001456,130393001456,-1,99,99,45.0,13,1303930
2021,130393001459,130393001459,-1,99,99,70.0,13,1303930
2021,130393001460,130393001460,-1,99,99,26.0,13,1303930
2021,130393001461,130393001461,-1,99,99,45.0,13,1303930
2021,130393001462,130393001462,-1,99,99,68.0,13,1303930
2021,130393001463,130393001463,-1,99,99,26.0,13,1303930
2021,130393002222,130393002222,-1,99,99,42.0,13,1303930
2021,130393002223,130393002223,-1,99,99,52.0,13,1303930
2021,130393002507,130393002507,-1,99,99,50.0,13,1303930
2021,130393003435,130393003435,-1,99,99,50.0,13,1303930
2021,130393003770,130393003770,-1,99,99,67.0,13,1303930
2021,130393003876,130393003876,-1,99,99,64.0,13,1303930
2021,130396001465,130396001465,-1,99,99,10.0,13,1303960
2021,130396001765,130396001765,-1,99,99,3.0,13,1303960
2021,130396002008,130396002008,-1,99,99,39.0,13,1303960
2021,130396002587,130396002587,-1,99,99,10.0,13,1303960
2021,130396003854,130396003854,-1,99,99,11.0,13,1303960
2021,130396004316,130396004316,-1,99,99,7.0,13,1303960
2021,130399002227,130399002227,-1,99,99,54.0,13,1303990
2021,130402000522,130402000522,-1,99,99,22.0,13,1304020
2021,130402000524,130402000524,-1,99,99,24.0,13,1304020
2021,130402001470,130402001470,-1,99,99,7.0,13,1304020
2021,130402001473,130402001473,-1,99,99,14.0,13,1304020
2021,130402001476,130402001476,-1,99,99,20.0,13,1304020
2021,130402001477,130402001477,-1,99,99,3.0,13,1304020
2021,130402001781,130402001781,-1,99,99,2.0,13,1304020
2021,130402002009,130402002009,-1,99,99,6.0,13,1304020
2021,130402002228,130402002228,-1,99,99,2.0,13,1304020
2021,130402002274,130402002274,-1,99,99,18.0,13,1304020
2021,130402002588,130402002588,-1,99,99,3.0,13,1304020
2021,130402002958,130402002958,-1,99,99,6.0,13,1304020
2021,130402002959,130402002959,-1,99,99,6.0,13,1304020
2021,130402003439,130402003439,-1,99,99,14.0,13,1304020
2021,130402003655,130402003655,-1,99,99,4.0,13,1304020
2021,130402003827,130402003827,-1,99,99,13.0,13,1304020
2021,130402003864,130402003864,-1,99,99,22.0,13,1304020
2021,130402003986,130402003986,-1,99,99,30.0,13,1304020
2021,130405001480,130405001480,-1,99,99,22.0,13,1304050
2021,130405001481,130405001481,-1,99,99,22.0,13,1304050
2021,130405002143,130405002143,-1,99,99,54.0,13,1304050
2021,130408001485,130408001485,-1,99,99,65.0,13,1304080
2021,130411002589,130411002589,-1,99,99,77.0,13,1304110
2021,130411002591,130411002591,-1,99,99,9.0,13,1304110
2021,130411003441,130411003441,-1,99,99,6.0,13,1304110
2021,130414001494,130414001494,-1,99,99,45.0,13,1304140
2021,130414001809,130414001809,-1,99,99,58.0,13,1304140
2021,130414003994,130414003994,-1,99,99,44.0,13,1304140
2021,130417001495,130417001495,-1,99,99,92.0,13,1304170
2021,130420001499,130420001499,-1,99,99,25.0,13,1304200
2021,130420001500,130420001500,-1,99,99,75.0,13,1304200
2021,130420001916,130420001916,-1,99,99,58.0,13,1304200
2021,130420002010,130420002010,-1,99,99,48.0,13,1304200
2021,130420003939,130420003939,-1,99,99,84.0,13,1304200
2021,130420004001,130420004001,-1,99,99,43.0,13,1304200
2021,130422001513,130422001513,-1,99,99,68.0,13,1304220
2021,130426003919,130426003919,-1,99,99,163.0,13,1304260
2021,130429001518,130429001518,-1,99,99,14.0,13,1304290
2021,130432004136,130432004136,-1,99,99,128.0,13,1304320
